customer_id,channel,send_time,message,reasoning,chat_log,issue_status
116349,twitter_dm_reply,2025-06-27T19:45:52.111888Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @AppleSupport @AppleSupport ^^check this out
Support_agent: @116349 Send us a DM please and we will go from there. https://t.co/GDrqU22YpT",pending customer reply
116350,twitter_dm_reply,2025-06-27T19:35:52.111888Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @AppleSupport Any idea why icons show up like this? I did force reset to no avail. After initial notification display, they show up. https://t.co/qBFIAlpGyD
Support_agent: @116350 We're here for you. DM us, and we'll look into this together. https://t.co/GDrqU22YpT",pending customer reply
116351,twitter_dm_reply,2025-06-27T19:42:52.111888Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @AppleSupport ios 11.0.3 on 6s. Cannot adjust alarm volume so waking up all in my house and neighbours despite ringer being set to minimum!
Support_agent: @116351 We'd love to help with your alarm volume. Is the option to ""Change with Buttons"" disabled under Settings &gt; Sounds?",pending customer reply
116352,twitter_dm_reply,2025-06-27T19:49:52.112887Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @AppleSupport live photo keeps turning on in the camera even when it’s set to stay off. Please fix in next update.
Support_agent: @116352 Hey, we can work together to figure out a solution. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT",pending customer reply
116353,twitter_dm_reply,2025-06-27T19:39:52.112887Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Do any of my friends actually know IT and problem solving since 4 @116021 people can’t figure it the fuck out?
Support_agent: @116353, That's not good please DM full address and primary name on the account so we can take a look. = JJ https://t.co/ovAKPbiuQa",pending customer reply
116354,twitter_dm_reply,2025-06-27T19:46:52.112887Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @CoxHelp Both. 18 down and 17 up, wired. And 8 down and 7 up wireless
Support_agent: @116354 Hi, at this moment I am not showing any reported issues in your area.  I pinged your modem several times and I'm not showing any packet loss. Is it alright if I send a refresh to your equipment? If so, please let me know when it will be a good time send the signal.  -Mary",pending customer reply
116355,twitter_dm_reply,2025-06-27T19:27:52.112887Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Uber_Support I Dm'ed you!
Support_agent: @116355 Thank you for following up. A member of our team will be in touch shortly through DM.",pending customer reply
116356,scheduling_phone_call,2025-06-27T19:50:52.113883Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @Uber_Support @115877 you haven’t “reached out”. Please refund the cost of the inedible food without delay
Support_agent: @116356 We've folllwed up via DM.",pending customer reply
116357,scheduling_phone_call,2025-06-27T19:26:52.113883Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: @Uber_Support I ordered food through uber eats. I did not get the delivery. Please contact me.
Support_agent: @116357 Here to help! Send us a note at https://t.co/nFTc4ODH3P so our team can connect.",pending customer reply
116358,email_reply,2025-06-27T19:39:52.113883Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Hey, all, this guy picked my cousin up in Pittsburgh on Friday for @115873 and tried sexually assaulting her. His name is Feruzbek. https://t.co/rfzLT3fn5Q
Support_agent: @116358 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.",resolved
116359,twitter_dm_reply,2025-06-27T19:39:52.114880Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115877 @Uber_Support
Support_agent: @116359 Here to help! Follow up here; https://t.co/dwDjAokZht and our team will connect right away.",pending customer reply
116360,twitter_dm_reply,2025-06-27T19:37:52.114880Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: .@115873 how do i dispute a charge?
Support_agent: @116360 We're here to help! Send us a DM with your email address and specific details of your issue so we can follow up.",pending customer reply
116361,scheduling_phone_call,2025-06-27T19:45:52.114880Z,We understand your concern about cancellation. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'cancellation', scheduling_phone_call is best.","Customer: @Uber_Support it's fucking cold and we have to wait 15 min. I want to cancel my taxi. It doesn't work. Pls help. There are taxis inf front
Support_agent: @116361 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.",escalated
116362,twitter_dm_reply,2025-06-27T19:50:52.114880Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco So why put 4 in the reduced to clear at a price that is more expensive than 6? It's the same store. Misleading and incompetent.
Support_agent: @116362 I'm very sorry about this, we don't intend to mislead our customers. Kind regard - Kirsten 2/2",pending customer reply
116363,twitter_dm_reply,2025-06-27T19:42:52.115877Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco Im just gonna pop back to the store when passing. It will be much easier. I dont have the receipt details but i think they were a quid.
Support_agent: @116363 That's ok Kevin. If there is anything else I can help you with, please don't hesitate to contact me back. TY - Jayne",pending customer reply
116364,email_reply,2025-06-27T19:39:52.116271Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @Tesco Hi - I’ll send photos if that’s okay?
Support_agent: @116364 Hi Sarah, yes of course. Photos would be perfect :) Ty - Darren",resolved
116365,twitter_dm_reply,2025-06-27T19:37:52.116271Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Imagine getting half way through your shopping to find this 😑 @Tesco I better not loose my slot. #1stworldproblems https://t.co/VNi3PIDo6h
Support_agent: @116365 Oh no! I'm so sorry Rach :( Were you able to checkout okay after or would you like further assistance please? - Christie",pending customer reply
116366,twitter_dm_reply,2025-06-27T19:44:52.116638Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Dear @Tesco I found a hair in food I bought from you. It’s not my hair as I have a no1 cut. https://t.co/T5CXcY0GcF
Support_agent: @116366 Many thanks and kind regards! - Martin 4/4",pending customer reply
116367,twitter_dm_reply,2025-06-27T19:28:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco I spoke to a check-out guy who said he worked in stock and he said something about freezers being broken. But that’s not good enough.
Support_agent: @116367 We are just waiting on a delivery to restock the freezer and this will be resolved for you. Lawrence 2/2",pending customer reply
116368,twitter_dm_reply,2025-06-27T19:50:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on negative sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @116369 @tesco I am a regular customer however I’m shocked to have bitten on a piece of plastic in 1 of your doughnuts today. https://t.co/SHg5jYtpaA
Support_agent: @116368 Also, can you include the SC code (SC12345) and the store you purchased these from? Kind regards - Kirsten 3/3",pending customer reply
116370,twitter_dm_reply,2025-06-27T19:30:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco Since when does tikka masala have cashew nuts in it? 😡
Support_agent: @116370 Where all allergens need to be highlighted in bold in our ingredients list. Thanks - Callum 2/2",pending customer reply
116374,scheduling_phone_call,2025-06-27T19:48:52.116822Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: @115888 In other news should probs upgrade from shitty 12GB package
Support_agent: @116374 Hey Katie, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /CG",pending customer reply
116375,twitter_dm_reply,2025-06-27T19:29:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares Montreal, where the ad itself says I’m not allowed to get the deal.

We had another tweet exchange a few days ago when you emailed me the same offer.
Support_agent: @116375 Sorry about that. You shouldn’t have received an email/notification if you’re not eligible. Can you DM us your account's email address or username? /NQ https://t.co/ldFdZRiNAt",pending customer reply
116376,twitter_dm_reply,2025-06-27T19:47:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares https://t.co/RLvNj5Ifow - you having a party without me?
Support_agent: @116376 Hey Tom! Not to worry, we're more than happy to bring the party to your place. Would you mind sending this invite out to everyone you know? https://t.co/LwyCWf8WKC 🎉 /TB",pending customer reply
116377,twitter_dm_reply,2025-06-27T19:33:52.116822Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: .@SpotifyCares any way to block this particular ad? Happy with ads/dont want premium. Just this ad is really hard to watch over and over and over. Please help. https://t.co/MsW8FjmKw1
Support_agent: @116377 Hey there! Thanks for taking the time to reach out – we'll pass your feedback on to our Ads team /NQ",pending customer reply
116378,twitter_dm_reply,2025-06-27T19:41:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115888 Im already a premium user can i still avail this promo?
Support_agent: @116378 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",pending customer reply
116379,twitter_dm_reply,2025-06-27T19:28:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares I've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" I do not want this to boot up at startup. What gives? https://t.co/vX8vY4l0st
Support_agent: @116379 Hey Dylan! Can you let us know which versions of Spotify and Windows you're running? We'll see what we can suggest /RA",pending customer reply
116381,twitter_dm_reply,2025-06-27T19:41:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @116380 Hey guys, I tried to update my payment method and add my Aussie visa credit card but it tell me that the card is for a ""non-spotify country""? I'm trying to migrate my account from France to Australia since I live here now and I can't do that unless I use an Aussie card
Support_agent: @116381 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt",pending customer reply
116380,twitter_dm_reply,2025-06-27T19:38:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @116382 Booooourns. @SpotifyCares, could you please help out with this one?
Support_agent: @116380 @116382 Hey there! We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MJ",pending customer reply
116383,twitter_dm_reply,2025-06-27T19:30:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115888 only credit card??
Support_agent: @116383 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt",pending customer reply
116384,twitter_dm_reply,2025-06-27T19:37:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares why is this album on Spotify if it's not playable? It would be super if was available, THIS IS #2NE1 playlist would be complete if it had all the songs from their first mini album https://t.co/NdN2Hbtdfl
Support_agent: @116384 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MT",pending customer reply
116385,twitter_dm_reply,2025-06-27T19:31:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares every single time someone sends a Spotify link, it never works the first time. I have to 
A L W A Y S press the link twice for it to work 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/MZ9Ai1cFaT
Support_agent: @116385 Hey there! Don't worry, help's here. Can you let us know the iPhone model you're using along with its iOS and Spotify versions? We'll see what we can suggest /MT",pending customer reply
116386,twitter_dm_reply,2025-06-27T19:43:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares I'm using my facebook account as a method to log in.
Support_agent: @116386 We see. Could you DM us your Facebook profile's email address? We'll help out there /CG https://t.co/ldFdZRiNAt",pending customer reply
116387,email_reply,2025-06-27T19:32:52.116822Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @SpotifyCares Over all connection, I get this notification from the phone as for loving in and out I did a fresh install, no luck!
Support_agent: @116387 Can you DM us your account's email address? We'll check things out /KC https://t.co/ldFdZRiNAt",resolved
116388,twitter_dm_reply,2025-06-27T19:50:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115888 this layout looks nice, but really isn’t friendly to left handed users.. my thumb isn’t long enough to hit play! https://t.co/f0mPzFgVcV
Support_agent: @116388 Hey! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /RH",pending customer reply
116389,email_reply,2025-06-27T19:50:52.116822Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: LOLLLLL our uber just got pulled ov by tu police and £100 fine
Support_agent: @116389 We take this very seriously. Please send us a DM with your email address and additional details so we can connect ASAP.",resolved
116391,twitter_dm_reply,2025-06-27T19:50:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Dear @115888 how do i get my discovery playlist to stop suggesting Dutch music to me, it's been a year
Support_agent: @116391 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt",pending customer reply
116392,twitter_dm_reply,2025-06-27T19:41:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares is there anyway to move songs around so they're in my order and not the order of when I added them...if that makes sense?
Support_agent: @116392 Hi Thomas. It makes total sense! This link should help you sort your awesome tracks: https://t.co/5hjtm5AdqM /LS",pending customer reply
116393,twitter_dm_reply,2025-06-27T19:32:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares What keywords besides ""playlist"", ""playlists"", + ""song"" would I use?
Support_agent: @116393 We suggest using keywords similar to those used in the suggested idea. If you need anything else, give us a shout /RB",pending customer reply
116394,twitter_dm_reply,2025-06-27T19:44:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares AC/DC....
Support_agent: @116394 Thanks. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /NS",pending customer reply
116395,twitter_dm_reply,2025-06-27T19:35:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SpotifyCares https://t.co/T85iGba29f
Support_agent: @116395 Got it. Are you getting a specific error message when you try playing this track? A screenshot of it would come in handy /KB",pending customer reply
116396,twitter_dm_reply,2025-06-27T19:50:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways Actually I asked and the customer advisor and he said that it was local rate and I may not incur any cost. I need to make people aware
Support_agent: @116396 We're sorry you feel this way, Maggie. All charges are available to view on our website, prior to calling us. ^Lisa",pending customer reply
116398,twitter_dm_reply,2025-06-27T19:26:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways Am trying to check in online for a flight to USA however it is saying in need an esta which I have and is valid till 2019
Support_agent: @116398 recommend checking in at the airport. Sorry for the inconvenience this has caused. ^Jane 2/2",pending customer reply
116401,twitter_dm_reply,2025-06-27T19:47:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways I am a silver avios member flying from AMS to HYD in Premium Eco- is there a lounge in Schiphol Airport that I can use?
Support_agent: @116401 Hi Prashanth, we have a lounge in Amsterdam called Lounge 40. ^Jane",pending customer reply
116402,twitter_dm_reply,2025-06-27T19:41:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Disgraceful @British_Airways, flew Club Europe got crushed knees. Flew Tui - loads of room. Not wasting money with @British_Airways again
Support_agent: @116402 We don't like to hear this, Julian. Our seat pitch is comparable to other airlines. ^Helen",pending customer reply
116403,twitter_dm_reply,2025-06-27T19:34:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ComcastCares
#mobile_CareXI
My Xfinity internet is not working. Can you help?
Support_agent: @116403 I can definitely look into this for you. Please DM me your full address and phone number so I can better assist. –SLM",pending customer reply
116404,scheduling_phone_call,2025-06-27T19:47:52.116822Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: My DVR is fucking up and won’t let me record hocus pocus, WTF @115900.
Support_agent: @116404 Hello. Just checking in to see if you are still experiencing DVR issues. -GO",escalated
116405,email_reply,2025-06-27T19:32:52.116822Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Just know when @116136 or @115900 promises a free it’s a lie. 

Over 10 calls a month to get the charge removed. 
#CUSTOMERSERVICEFAIL
Support_agent: @116405 Hello, thanks for reaching out about your billing concerns and I'd be happy to help! Can you DM the full address? ~AT",resolved
116406,twitter_dm_reply,2025-06-27T19:29:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @116407 @116136  https://t.co/NXsex7amiW
Support_agent: @116406 Hi, Derrick! Just checking in to see if you are still experiencing XFINITY Internet service issues. -GO",pending customer reply
116408,scheduling_phone_call,2025-06-27T19:35:52.116822Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: Is there anything wrong with anyone’s @115900 service? No WiFi or cable for me😡
Support_agent: @116408 Hey Krystal, I can look into your account.  Can you DM me your account info please? - Matt",escalated
116409,twitter_dm_reply,2025-06-27T19:30:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares Again
Support_agent: @116409 I can help with any area wide issues.  Please send us a DM so I can look into this for you.--JV",pending customer reply
116410,email_reply,2025-06-27T19:47:52.116822Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Hey @116136 if you could hurry up with gigabit internet that'd be great! I need more upload speed!
Support_agent: @116410 Thank you for reaching out.  I will forward this feedback for you.--JV",resolved
116412,twitter_dm_reply,2025-06-27T19:44:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares is this where I report an outage?
Support_agent: @116412 Yes, please send us a direct message for assistance.-YE",pending customer reply
116413,twitter_dm_reply,2025-06-27T19:33:52.116822Z,We’re on it! Please DM us more details about your cancellation.,"Based on neutral sentiment and support topic 'cancellation', twitter_dm_reply is best.","Customer: @116136 why don’t your marketing emails have an unsubscribe link?
Support_agent: @116413 Hello, there should be a link at the bottom of the emails. Please DM and we can discuss further. Thank you. ~RD",pending customer reply
116414,email_reply,2025-06-27T19:45:52.116822Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @comcastcares We are good! Just memorizing the new channels!
Support_agent: @116414 Awesome. Thank you for being the best part of Comcast! We are here 24/7 to assist you with any issues you may have. Have a good evening.-RM",resolved
116415,twitter_dm_reply,2025-06-27T19:26:52.116822Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmericanAir Like, any?
Support_agent: @116415 You'd have to speak with our crew and ask what is available. It would need to be in the same cabin and in the same type of seat.",pending customer reply
116417,twitter_dm_reply,2025-06-27T19:25:52.124695Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmericanAir - I give you grief when things go poorly.  Here’s some credit: The guacamole in the Admirals Club is an outstanding addition. https://t.co/kfjAW6FMTf
Support_agent: @116417 Oh my, that #guac looks delish! Thanks for always sharing the good and the bad, Kevin. #yummy",pending customer reply
116418,twitter_dm_reply,2025-06-27T19:27:52.124695Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AmericanAir I'm aware. Fits in overhead.This was a return trip. Had same luggage going. This was pre-security. Gate chck, ok, but Empty overheads on flt
Support_agent: @116418 We'd like to share this feedback. Please DM your record locator.",pending customer reply
116419,twitter_dm_reply,2025-06-27T19:28:52.124695Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Yo @AmericanAir why are there fifteen empty business class seats and only one person that got upgraded? #Weak #NoTreat? #ThenTrickItIs
Support_agent: @116419 Please share your record locator via DMs and we can take look.",pending customer reply
116420,scheduling_phone_call,2025-06-27T19:26:52.125754Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: Still waiting on @AmericanAir to compensate for all the crap they put @58 and I through on our honeymoon...almost a year ago. 🤔
Support_agent: @116420 Did you file a report with us? If you did, please send us a DM and include that in so we can take a look.",escalated
116421,twitter_dm_reply,2025-06-27T19:32:52.125754Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains Night Joel
Support_agent: @116421 Good night Becky ^JH",pending customer reply
116422,scheduling_phone_call,2025-06-27T19:48:52.125754Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @VirginTrains can u confirm how long was the delay for 2043 train from London Euston to Bham New Street on 23/11/17? Train announcer even announced it 45mins late. But I’m getting reply for my refund claim that it was 9mins. Pls &amp;Tq
Support_agent: @116422 Hi Joanne, we have this service reported 1 minute early arriving into Birmingham New Street and 12' minutes late arriving into Wolverhampton. ^JH",pending customer reply
116423,twitter_dm_reply,2025-06-27T19:50:52.126688Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115911 People who get the new iPhone every year pay more then everyone else because of the the down payment. I’d much rather pay more per month
Support_agent: @116423 I hear you loud and clear Brandon! Shoot me a DM, and we can chat about your options! *DannyHarvey",pending customer reply
116424,email_reply,2025-06-27T19:33:52.126688Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @115911 Please go to my profile and help me with my latest tweet
Support_agent: @116424 Hey there Justin! I can help with anything T-Mobile! Shoot me a DM, and we'll chat! *DannyHarvey",resolved
116425,twitter_dm_reply,2025-06-27T19:45:52.126688Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115786 All my messages from .@115911 for support or updates are in Spanish. I have called 4 times to fix nothing! Help .@TMobileHelp
Support_agent: @116425 Yikes- I know if this were happening to me, I wouldn't understand too much! Send a DM our way for assistance! *SageMcGowan",pending customer reply
116426,twitter_dm_reply,2025-06-27T19:44:52.126688Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115911 I do will let’s be petty together  Spring ain’t shit
Support_agent: @116426 Send us a DM if you have any questions, we'll give you the #MagentaCarpet experience! :) *JohnWard",pending customer reply
116427,twitter_dm_reply,2025-06-27T19:44:52.126688Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @TMobileHelp Can someone help me with a question I have please?
Support_agent: @116427 Help has arrived!! I see your DM! Click here to meet me back in there! --&gt; https://t.co/HTgeLMEYEm *DonHebron",pending customer reply
116428,twitter_dm_reply,2025-06-27T19:36:52.126688Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Hey @115911 how come none of the #TMobileTuesday deals are working??
Support_agent: @116428 Having issues to #GetThanked, Laurel? DM us, we'll make sure you can take advantage of all the goodies. *JoanO",pending customer reply
116429,twitter_dm_reply,2025-06-27T19:45:52.126688Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: That's so funny! Our crew was thisclose to dressing up at the Treasury team from @southwestair.  Maybe next year! 😉 https://t.co/GPaOQvnMlN
Support_agent: @116429 Sounds like there's a 100% chance you'll make it rain next year. ^LB https://t.co/9MWT9sz5TK",pending customer reply
116430,email_reply,2025-06-27T19:37:52.126688Z,Thank you for reaching out regarding technical issue. We've sent you an email.,"Based on positive sentiment and support topic 'technical issue', email_reply is best.","Customer: @SouthwestAir .Happy Halloween everyone! Have fun, be safe! #DontDrinkAndFly .. unless you’re with @SouthwestAir 🤓⚡️ https://t.co/JIFnTh1lS5
Support_agent: @116430 @116431 Happy Halloween, Harry! We hope you enjoy the magical ride at 35k with us today! ^TL https://t.co/2lnheCh2t7",resolved
116433,email_reply,2025-06-27T19:33:52.127719Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @SouthwestAir I'd have to fly your airline again to do that, so no. Not after you screwed me over last time. Never flying Southwest again. #neverflywn
Support_agent: @116433 We're saddened to hear that, Ben. Feel free to DM us your RR acct # if you'd like us to stop the drink coupons from being mailed to you. ^MA",resolved
116436,twitter_dm_reply,2025-06-27T19:40:52.127719Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: When’s season 3 of Rick and Morty going to be on @115940?
Support_agent: @116436 We don't have an ETA on those episodes just yet. If you're interested, you can see them with: https://t.co/O9QhZdLbxw. 💚",pending customer reply
116437,twitter_dm_reply,2025-06-27T19:41:52.127719Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @Uber_Support Already spoke with you guys through the app. Wasn't helpful.
Support_agent: @116437 Thanks for following up. Please confirm your email address or phone number through direct message so we can further assist.",pending customer reply
116438,twitter_dm_reply,2025-06-27T19:34:52.127719Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @hulu_support why is the audio not syncing with the shows on my @116439
Support_agent: @116438 Uh oh, that's not what we like to hear about! Does this continue for you after working through these: https://t.co/TR6ei0cnf1?",pending customer reply
116440,twitter_dm_reply,2025-06-27T19:35:52.128685Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: I can't even find it on my phone wtf #hulu @115940 why don't your apps work the same.
Support_agent: @116440 We haven't updated all devices to the new experience, so there are differences. Maybe this will help: https://t.co/J54lzfKQf4.",pending customer reply
